user_id,city,location_x,location_y,age,gender,service_categories_interest,reviewed_service_ids,click_count_per_service,total_service_views,clicked
477,Oran,35.762477,-0.766555,42,Female,"['acRepair', 'furnitureAssembly']","[296, 279]","{296: 3, 279: 10}",19,1
478,Oran,35.70118,-0.79125,23,Male,"['windowCleaning', 'vehicleRepair', 'acRepair', 'itSupport']","[274, 337, 318]","{274: 1, 337: 7, 318: 9}",23,1
479,Oran,35.693552,-0.792071,46,Male,"['windowCleaning', 'houseCleaning', 'painting', 'electricity']",[],{},7,0
480,Oran,35.734081,-0.67191,38,Male,"['electricity', 'furnitureAssembly', 'acRepair', 'houseCleaning']","[291, 283, 246]","{291: 7, 283: 7, 246: 10}",27,1
481,Oran,35.733779,-0.550253,54,Female,"['applianceInstallation', 'acRepair']","[281, 254]","{281: 1, 254: 3}",9,1
482,Oran,35.800292,-0.6788,34,Female,"['electricity', 'windowCleaning', 'vehicleRepair']",[],{},8,0
483,Oran,35.637308,-0.593911,23,Female,"['houseCleaning', 'vehicleRepair', 'carpentry']",[],{},7,0
484,Oran,35.62674,-0.781172,40,Male,"['acRepair', 'gardening']","[290, 282]","{290: 7, 282: 8}",24,1
485,Oran,35.666217,-0.600564,49,Female,"['houseCleaning', 'painting', 'pestControl']",[230],{230: 3},3,1
486,Oran,35.664515,-0.740332,50,Male,"['acRepair', 'applianceInstallation']",[],{},3,0
487,Oran,35.718304,-0.575508,37,Female,"['interiorDesign', 'carpentry', 'pestControl', 'gardening']","[231, 228]","{231: 10, 228: 4}",15,1
488,Oran,35.647269,-0.561034,23,Female,"['gardening', 'applianceInstallation']","[281, 217, 220]","{281: 7, 217: 4, 220: 6}",18,1
489,Oran,35.639848,-0.735841,33,Female,"['gardening', 'furnitureAssembly']","[220, 269]","{220: 3, 269: 3}",7,1
490,Oran,35.760851,-0.727552,20,Female,"['furnitureAssembly', 'vehicleRepair', 'painting', 'itSupport']","[244, 239, 327]","{244: 9, 239: 4, 327: 2}",19,1
491,Oran,35.69062,-0.578508,40,Male,"['applianceInstallation', 'furnitureAssembly', 'electricity']",[],{},3,0
492,Oran,35.685678,-0.577779,28,Male,"['applianceInstallation', 'windowCleaning']",[],{},7,0
493,Oran,35.704179,-0.751637,59,Male,"['painting', 'acRepair', 'gardening', 'applianceInstallation']",[350],{350: 5},12,1
494,Oran,35.767243,-0.62366,23,Male,"['applianceInstallation', 'gardening']",[219],{219: 7},11,1
495,Oran,35.653568,-0.6376,31,Female,"['furnitureAssembly', 'plumbing']","[248, 249, 310]","{248: 9, 249: 2, 310: 2}",20,1
496,Oran,35.729449,-0.497832,36,Male,"['itSupport', 'houseCleaning', 'carpentry']",[],{},2,0
497,Oran,35.746448,-0.622701,63,Male,"['pestControl', 'itSupport', 'gardening', 'applianceInstallation']","[342, 237, 217]","{342: 1, 237: 1, 217: 7}",18,1
498,Oran,35.749491,-0.689497,38,Male,"['interiorDesign', 'acRepair', 'applianceInstallation']",[307],{307: 2},4,1
499,Oran,35.720151,-0.536206,55,Female,"['electricity', 'furnitureAssembly', 'gardening']","[268, 241, 249]","{268: 4, 241: 5, 249: 5}",18,1
500,Oran,35.673683,-0.779909,18,Female,"['furnitureAssembly', 'electricity', 'plumbing', 'painting']","[312, 241]","{312: 1, 241: 6}",14,1
501,Oran,35.670963,-0.565849,46,Female,"['interiorDesign', 'vehicleRepair']","[337, 239, 329]","{337: 10, 239: 2, 329: 9}",23,1
502,Oran,35.71394,-0.680782,42,Female,"['electricity', 'gardening']",[291],{291: 2},4,1
503,Oran,35.791358,-0.742062,47,Female,"['interiorDesign', 'gardening']",[],{},2,0
504,Oran,35.759716,-0.616602,37,Male,"['plumbing', 'houseCleaning', 'gardening', 'carpentry']","[310, 347]","{310: 6, 347: 5}",18,1
505,Oran,35.690139,-0.598001,49,Male,"['acRepair', 'gardening']","[217, 246]","{217: 3, 246: 4}",9,1
506,Oran,35.716743,-0.540805,34,Male,"['carpentry', 'interiorDesign', 'houseCleaning']",[],{},10,0
507,Oran,35.719179,-0.548678,25,Male,"['interiorDesign', 'homeSecurity', 'plumbing']","[276, 206, 231]","{276: 6, 206: 4, 231: 8}",20,1
508,Oran,35.750801,-0.534815,19,Female,"['applianceInstallation', 'houseCleaning', 'pestControl']",[258],{258: 10},14,1
509,Oran,35.670942,-0.711293,60,Female,"['furnitureAssembly', 'electricity', 'pestControl', 'itSupport']",[214],{214: 2},10,1
510,Oran,35.721772,-0.659068,43,Male,"['homeSecurity', 'gardening', 'pestControl']",[219],{219: 10},10,1
511,Oran,35.810318,-0.768081,23,Female,"['painting', 'windowCleaning']",[],{},8,0
512,Oran,35.748898,-0.513009,32,Male,"['gardening', 'plumbing', 'applianceInstallation']",[],{},4,0
513,Oran,35.767436,-0.58334,21,Male,"['houseCleaning', 'furnitureAssembly', 'homeSecurity', 'interiorDesign']",[],{},3,0
514,Oran,35.676785,-0.556787,37,Male,"['carpentry', 'electricity', 'gardening']","[286, 342]","{286: 4, 342: 7}",19,1
515,Oran,35.601978,-0.737291,22,Male,"['applianceInstallation', 'houseCleaning', 'acRepair', 'itSupport']",[],{},2,0
516,Oran,35.71599,-0.587481,48,Male,"['furnitureAssembly', 'carpentry', 'houseCleaning', 'windowCleaning']",[],{},9,0
517,Oran,35.663099,-0.753421,48,Male,"['vehicleRepair', 'furnitureAssembly', 'pestControl']",[233],{233: 3},13,1
518,Oran,35.763326,-0.750368,42,Male,"['acRepair', 'carpentry', 'houseCleaning', 'vehicleRepair']","[254, 251]","{254: 2, 251: 1}",13,1
519,Oran,35.635683,-0.562009,41,Male,"['windowCleaning', 'houseCleaning']","[323, 320]","{323: 2, 320: 8}",12,1
520,Oran,35.590496,-0.664868,59,Female,"['applianceInstallation', 'itSupport']","[263, 266]","{263: 5, 266: 8}",18,1
521,Oran,35.714292,-0.580594,44,Male,"['painting', 'carpentry']","[289, 313, 256]","{289: 5, 313: 7, 256: 6}",21,1
522,Oran,35.787624,-0.780728,31,Male,"['applianceInstallation', 'interiorDesign', 'vehicleRepair', 'homeSecurity']","[295, 349]","{295: 2, 349: 2}",13,1
523,Oran,35.61841,-0.591906,47,Male,"['painting', 'gardening', 'vehicleRepair']","[303, 229]","{303: 6, 229: 5}",18,1
524,Oran,35.63669,-0.599632,47,Male,"['gardening', 'plumbing', 'acRepair', 'electricity']","[333, 245, 296]","{333: 5, 245: 1, 296: 6}",21,1
525,Oran,35.726633,-0.57508,51,Female,"['interiorDesign', 'electricity', 'applianceInstallation']","[319, 281]","{319: 10, 281: 4}",15,1
526,Oran,35.795589,-0.631526,23,Female,"['painting', 'acRepair']","[346, 290]","{346: 3, 290: 1}",6,1
527,Oran,35.718167,-0.656785,55,Female,"['vehicleRepair', 'painting', 'itSupport']","[325, 271]","{325: 10, 271: 1}",19,1
528,Oran,35.764111,-0.567789,28,Male,"['itSupport', 'applianceInstallation', 'homeSecurity', 'carpentry']","[293, 261]","{293: 9, 261: 9}",22,1
529,Oran,35.674259,-0.615264,62,Female,"['plumbing', 'houseCleaning']",[226],{226: 1},5,1
530,Oran,35.609468,-0.659624,59,Female,"['pestControl', 'applianceInstallation', 'carpentry']","[315, 211, 335]","{315: 9, 211: 3, 335: 10}",26,1
531,Oran,35.605737,-0.658195,35,Female,"['applianceInstallation', 'homeSecurity']",[278],{278: 5},11,1
532,Oran,35.784855,-0.701279,53,Male,"['vehicleRepair', 'acRepair', 'gardening', 'electricity']",[],{},7,0
533,Oran,35.790404,-0.712962,19,Female,"['acRepair', 'gardening', 'plumbing', 'itSupport']",[245],{245: 9},17,1
534,Oran,35.797764,-0.747531,33,Female,"['plumbing', 'carpentry', 'windowCleaning']",[213],{213: 5},12,1
535,Oran,35.754502,-0.783929,20,Male,"['plumbing', 'pestControl', 'carpentry']",[],{},6,0
536,Oran,35.744117,-0.657286,53,Male,"['acRepair', 'carpentry']","[282, 238]","{282: 7, 238: 7}",23,1
537,Oran,35.644534,-0.642535,23,Male,"['itSupport', 'furnitureAssembly']",[327],{327: 3},9,1
538,Oran,35.797381,-0.756702,54,Female,"['furnitureAssembly', 'homeSecurity']",[349],{349: 9},18,1
539,Oran,35.690836,-0.719003,46,Female,"['acRepair', 'painting', 'electricity', 'carpentry']",[],{},10,0
540,Oran,35.740875,-0.524688,42,Male,"['itSupport', 'carpentry']",[347],{347: 9},17,1
541,Oran,35.688634,-0.697348,52,Female,"['acRepair', 'windowCleaning', 'electricity']","[272, 291]","{272: 10, 291: 9}",25,1
542,Oran,35.734467,-0.65933,57,Male,"['acRepair', 'vehicleRepair', 'applianceInstallation', 'carpentry']",[],{},6,0
543,Oran,35.688268,-0.501531,28,Female,"['itSupport', 'plumbing']",[],{},0,0
544,Oran,35.68908,-0.590012,58,Female,"['plumbing', 'acRepair', 'furnitureAssembly']","[245, 282]","{245: 1, 282: 3}",9,1
545,Oran,35.751224,-0.738677,50,Male,"['electricity', 'houseCleaning']",[332],{332: 5},10,1
546,Oran,35.764922,-0.617473,53,Female,"['windowCleaning', 'pestControl']",[],{},0,0
547,Oran,35.642047,-0.602331,50,Female,"['electricity', 'homeSecurity', 'applianceInstallation']","[309, 333]","{309: 5, 333: 6}",13,1
548,Oran,35.67839,-0.623479,50,Female,"['itSupport', 'furnitureAssembly']","[266, 249, 214]","{266: 6, 249: 8, 214: 6}",20,1
549,Oran,35.612791,-0.72465,39,Male,"['itSupport', 'interiorDesign', 'homeSecurity']",[203],{203: 1},3,1
550,Oran,35.802247,-0.627478,36,Male,"['electricity', 'houseCleaning', 'itSupport', 'gardening']",[],{},6,0
551,Oran,35.648731,-0.706577,39,Female,"['plumbing', 'vehicleRepair', 'houseCleaning']",[248],{248: 3},12,1
552,Oran,35.75366,-0.783415,28,Female,"['carpentry', 'itSupport', 'windowCleaning', 'pestControl']","[218, 275, 261]","{218: 2, 275: 2, 261: 5}",15,1
553,Oran,35.670206,-0.707167,56,Male,"['houseCleaning', 'windowCleaning', 'vehicleRepair']","[207, 320, 221]","{207: 8, 320: 10, 221: 10}",38,1
554,Oran,35.731163,-0.713482,35,Female,"['electricity', 'gardening', 'painting']",[260],{260: 6},11,1
555,Oran,35.758118,-0.514601,51,Female,"['furnitureAssembly', 'houseCleaning', 'windowCleaning', 'painting']",[],{},7,0
556,Oran,35.680607,-0.659831,34,Male,"['gardening', 'plumbing', 'acRepair']",[],{},4,0
557,Oran,35.620046,-0.566375,57,Female,"['acRepair', 'windowCleaning']","[234, 323]","{234: 3, 323: 8}",12,1
558,Oran,35.648825,-0.646847,56,Female,"['homeSecurity', 'applianceInstallation', 'houseCleaning']","[295, 283, 206]","{295: 1, 283: 7, 206: 6}",19,1
559,Oran,35.799482,-0.779382,37,Male,"['carpentry', 'gardening', 'pestControl']","[261, 338, 293]","{261: 8, 338: 2, 293: 10}",29,1
560,Oran,35.650754,-0.761689,65,Female,"['applianceInstallation', 'pestControl', 'itSupport']","[314, 315]","{314: 9, 315: 6}",25,1
561,Oran,35.638816,-0.753365,50,Male,"['acRepair', 'carpentry']",[],{},10,0
562,Oran,35.645968,-0.586215,58,Female,"['plumbing', 'vehicleRepair', 'furnitureAssembly', 'gardening']",[248],{248: 9},10,1
563,Oran,35.727818,-0.788496,44,Male,"['homeSecurity', 'acRepair']","[206, 210]","{206: 9, 210: 3}",13,1
564,Oran,35.599671,-0.53091,49,Female,"['furnitureAssembly', 'vehicleRepair', 'pestControl', 'itSupport']",[284],{284: 10},20,1
565,Oran,35.775466,-0.562073,25,Female,"['interiorDesign', 'windowCleaning']",[],{},5,0
566,Oran,35.751501,-0.748657,29,Male,"['carpentry', 'acRepair', 'plumbing', 'itSupport']","[256, 293, 213]","{256: 10, 293: 10, 213: 10}",34,1
567,Oran,35.779508,-0.777379,18,Female,"['gardening', 'itSupport', 'applianceInstallation']","[327, 350]","{327: 5, 350: 2}",16,1
568,Oran,35.786694,-0.685787,20,Female,"['carpentry', 'itSupport', 'acRepair']","[282, 246, 290]","{282: 6, 246: 2, 290: 3}",20,1
569,Oran,35.651011,-0.533682,24,Female,"['itSupport', 'windowCleaning', 'carpentry', 'interiorDesign']",[],{},10,0
570,Oran,35.757534,-0.542394,36,Female,"['itSupport', 'houseCleaning']",[],{},3,0
571,Oran,35.763744,-0.530686,62,Male,"['windowCleaning', 'carpentry', 'electricity', 'interiorDesign']","[276, 347]","{276: 7, 347: 6}",17,1
572,Oran,35.642322,-0.542862,55,Female,"['gardening', 'houseCleaning', 'plumbing']",[],{},8,0
573,Oran,35.736029,-0.751855,38,Female,"['interiorDesign', 'gardening']",[],{},2,0
574,Oran,35.748319,-0.554644,27,Male,"['houseCleaning', 'acRepair', 'windowCleaning', 'gardening']","[215, 318]","{215: 10, 318: 2}",15,1
575,Oran,35.645704,-0.604972,60,Female,"['vehicleRepair', 'interiorDesign', 'houseCleaning', 'electricity']","[302, 227]","{302: 3, 227: 2}",11,1
576,Oran,35.788524,-0.65795,45,Male,"['gardening', 'carpentry', 'painting']",[219],{219: 1},1,1
577,Oran,35.802102,-0.717015,37,Male,"['painting', 'acRepair', 'carpentry']",[],{},10,0
578,Oran,35.771546,-0.645577,35,Male,"['carpentry', 'houseCleaning', 'applianceInstallation', 'homeSecurity']",[],{},3,0
579,Oran,35.721011,-0.671246,55,Male,"['pestControl', 'windowCleaning', 'itSupport']",[216],{216: 2},3,1
580,Oran,35.756344,-0.705097,44,Male,"['pestControl', 'plumbing', 'houseCleaning', 'gardening']",[],{},2,0
581,Oran,35.646136,-0.490201,24,Male,"['painting', 'windowCleaning']","[346, 318, 264]","{346: 5, 318: 5, 264: 1}",12,1
582,Oran,35.792048,-0.53406,21,Male,"['pestControl', 'acRepair', 'vehicleRepair', 'plumbing']","[235, 282, 275]","{235: 10, 282: 5, 275: 4}",24,1
583,Oran,35.677664,-0.779875,61,Male,"['vehicleRepair', 'windowCleaning', 'itSupport', 'applianceInstallation']","[252, 239]","{252: 6, 239: 9}",18,1
584,Oran,35.653402,-0.642261,43,Male,"['furnitureAssembly', 'plumbing']",[],{},3,0
585,Oran,35.631611,-0.611768,61,Female,"['carpentry', 'applianceInstallation', 'interiorDesign']","[299, 321, 281]","{299: 8, 321: 10, 281: 5}",32,1
586,Oran,35.638043,-0.663424,51,Male,"['gardening', 'acRepair', 'carpentry', 'plumbing']","[254, 253]","{254: 10, 253: 2}",15,1
587,Oran,35.761007,-0.508092,34,Female,"['painting', 'electricity', 'applianceInstallation', 'homeSecurity']",[],{},1,0
588,Oran,35.714462,-0.716094,53,Female,"['pestControl', 'interiorDesign', 'vehicleRepair', 'homeSecurity']","[205, 204, 229]","{205: 8, 204: 6, 229: 8}",32,1
589,Oran,35.71994,-0.664668,33,Male,"['houseCleaning', 'gardening']","[332, 316]","{332: 9, 316: 5}",14,1
590,Oran,35.662046,-0.633495,27,Female,"['windowCleaning', 'electricity', 'pestControl', 'plumbing']","[262, 322, 234]","{262: 1, 322: 2, 234: 10}",20,1
591,Oran,35.704333,-0.5397,49,Female,"['electricity', 'painting', 'itSupport', 'gardening']","[287, 237]","{287: 4, 237: 7}",13,1
592,Oran,35.713687,-0.568819,50,Female,"['plumbing', 'acRepair', 'gardening']",[],{},9,0
593,Oran,35.611307,-0.767183,60,Female,"['homeSecurity', 'pestControl', 'itSupport']","[266, 315]","{266: 3, 315: 8}",15,1
594,Oran,35.669258,-0.738407,65,Female,"['vehicleRepair', 'interiorDesign', 'itSupport', 'acRepair']","[303, 304]","{303: 6, 304: 2}",10,1
595,Oran,35.719724,-0.616418,39,Female,"['interiorDesign', 'windowCleaning', 'furnitureAssembly']",[276],{276: 6},8,1
596,Oran,35.639056,-0.650664,55,Male,"['painting', 'interiorDesign']",[],{},8,0
597,Oran,35.757166,-0.545533,58,Female,"['applianceInstallation', 'furnitureAssembly']","[263, 214, 343]","{263: 7, 214: 2, 343: 6}",17,1
598,Oran,35.764641,-0.572075,62,Male,"['furnitureAssembly', 'vehicleRepair', 'pestControl', 'electricity']","[333, 331, 241]","{333: 10, 331: 5, 241: 4}",24,1
599,Oran,35.693866,-0.525787,27,Male,"['carpentry', 'pestControl']","[259, 293, 335]","{259: 8, 293: 3, 335: 7}",21,1
600,Oran,35.672161,-0.631295,62,Male,"['furnitureAssembly', 'carpentry']",[223],{223: 9},10,1
601,Oran,35.736533,-0.548489,21,Female,"['pestControl', 'electricity', 'gardening', 'homeSecurity']",[350],{350: 2},10,1
602,Oran,35.682623,-0.52502,50,Female,"['homeSecurity', 'carpentry', 'applianceInstallation', 'itSupport']",[],{},4,0
603,Oran,35.638107,-0.738465,44,Female,"['electricity', 'houseCleaning']",[215],{215: 6},11,1
604,Oran,35.773079,-0.789258,48,Female,"['applianceInstallation', 'plumbing', 'vehicleRepair']",[271],{271: 5},11,1
605,Oran,35.794568,-0.597682,34,Female,"['itSupport', 'gardening', 'interiorDesign']","[201, 220, 219]","{201: 6, 220: 5, 219: 6}",17,1
606,Oran,35.623727,-0.50955,57,Male,"['carpentry', 'applianceInstallation']","[281, 311, 256]","{281: 1, 311: 1, 256: 1}",3,1
607,Oran,35.63392,-0.552967,65,Female,"['acRepair', 'applianceInstallation']","[281, 274, 246]","{281: 10, 274: 7, 246: 2}",20,1
608,Oran,35.639566,-0.528644,42,Male,"['applianceInstallation', 'electricity', 'interiorDesign', 'itSupport']",[294],{294: 3},10,1
609,Oran,35.767445,-0.782629,63,Male,"['gardening', 'plumbing', 'acRepair']","[350, 290, 213]","{350: 6, 290: 5, 213: 9}",20,1
610,Oran,35.63735,-0.647473,33,Male,"['itSupport', 'painting', 'applianceInstallation']","[340, 346, 314]","{340: 8, 346: 2, 314: 9}",27,1
611,Oran,35.72375,-0.523373,41,Male,"['gardening', 'carpentry', 'pestControl', 'windowCleaning']","[219, 305]","{219: 8, 305: 6}",21,1
612,Oran,35.630492,-0.512143,35,Male,"['houseCleaning', 'plumbing', 'electricity', 'carpentry']",[],{},0,0
613,Oran,35.637291,-0.6105,32,Female,"['homeSecurity', 'applianceInstallation']","[292, 324, 311]","{292: 1, 324: 8, 311: 1}",13,1
614,Oran,35.631054,-0.721133,44,Female,"['houseCleaning', 'painting', 'plumbing', 'electricity']",[253],{253: 7},17,1
615,Oran,35.667733,-0.776635,47,Male,"['carpentry', 'acRepair']","[345, 274]","{345: 3, 274: 10}",18,1
616,Oran,35.769379,-0.590266,38,Male,"['applianceInstallation', 'itSupport', 'gardening']",[350],{350: 7},16,1
617,Oran,35.797738,-0.524477,32,Male,"['vehicleRepair', 'itSupport', 'houseCleaning']",[284],{284: 9},18,1
618,Oran,35.631035,-0.731369,57,Male,"['homeSecurity', 'houseCleaning', 'carpentry', 'interiorDesign']","[349, 278]","{349: 10, 278: 9}",29,1
619,Oran,35.738449,-0.598459,29,Female,"['plumbing', 'painting', 'homeSecurity', 'acRepair']","[213, 330, 257]","{213: 5, 330: 4, 257: 5}",16,1
620,Oran,35.639119,-0.796459,39,Female,"['vehicleRepair', 'furnitureAssembly']",[204],{204: 7},10,1
621,Oran,35.61649,-0.517785,57,Male,"['windowCleaning', 'plumbing']","[202, 253, 262]","{202: 10, 253: 10, 262: 9}",31,1
622,Oran,35.76947,-0.577507,65,Female,"['plumbing', 'acRepair', 'vehicleRepair']",[],{},5,0
623,Oran,35.599222,-0.690008,19,Male,"['itSupport', 'pestControl', 'painting', 'houseCleaning']","[308, 306, 340]","{308: 5, 306: 9, 340: 8}",22,1
624,Oran,35.642675,-0.686713,59,Female,"['painting', 'vehicleRepair']",[285],{285: 1},1,1
625,Oran,35.716366,-0.786254,34,Female,"['houseCleaning', 'carpentry', 'acRepair']","[332, 259]","{332: 6, 259: 5}",11,1
626,Oran,35.716981,-0.773911,33,Male,"['houseCleaning', 'gardening', 'pestControl', 'homeSecurity']",[],{},3,0
627,Oran,35.785666,-0.785982,59,Male,"['applianceInstallation', 'electricity']",[],{},7,0
628,Oran,35.66071,-0.646712,36,Male,"['pestControl', 'electricity']","[334, 240]","{334: 1, 240: 3}",9,1
629,Oran,35.701022,-0.789146,25,Male,"['furnitureAssembly', 'painting', 'carpentry', 'interiorDesign']",[329],{329: 9},9,1
630,Oran,35.742716,-0.571011,30,Male,"['applianceInstallation', 'carpentry', 'windowCleaning']","[318, 281]","{318: 9, 281: 3}",22,1
631,Oran,35.665348,-0.529865,30,Female,"['houseCleaning', 'homeSecurity']",[332],{332: 9},17,1
632,Oran,35.699608,-0.687196,50,Male,"['homeSecurity', 'interiorDesign']","[205, 255]","{205: 4, 255: 4}",12,1
633,Oran,35.719836,-0.550969,55,Male,"['windowCleaning', 'gardening', 'houseCleaning', 'vehicleRepair']","[225, 316, 250]","{225: 4, 316: 2, 250: 8}",18,1
634,Oran,35.632615,-0.503552,53,Male,"['carpentry', 'homeSecurity', 'vehicleRepair']",[],{},7,0
635,Oran,35.741986,-0.682312,20,Male,"['windowCleaning', 'plumbing', 'electricity']",[],{},3,0
636,Oran,35.698333,-0.72356,35,Female,"['applianceInstallation', 'painting']",[312],{312: 3},13,1
637,Oran,35.787223,-0.661867,61,Female,"['homeSecurity', 'painting', 'furnitureAssembly']",[269],{269: 8},9,1
638,Oran,35.65935,-0.640719,52,Male,"['pestControl', 'houseCleaning', 'acRepair']","[290, 238, 251]","{290: 1, 238: 7, 251: 5}",18,1
639,Oran,35.581347,-0.689574,58,Female,"['carpentry', 'houseCleaning', 'homeSecurity']",[],{},2,0
640,Oran,35.624233,-0.643265,31,Male,"['interiorDesign', 'vehicleRepair']",[325],{325: 5},13,1
641,Oran,35.723932,-0.698401,38,Female,"['furnitureAssembly', 'painting', 'itSupport', 'applianceInstallation']","[346, 340, 312]","{346: 2, 340: 8, 312: 2}",21,1
642,Oran,35.716066,-0.533115,35,Male,"['windowCleaning', 'itSupport', 'furnitureAssembly', 'gardening']",[314],{314: 2},2,1
643,Oran,35.648485,-0.652136,20,Male,"['plumbing', 'itSupport', 'houseCleaning', 'painting']","[313, 346, 289]","{313: 6, 346: 2, 289: 5}",16,1
644,Oran,35.614641,-0.765758,23,Male,"['furnitureAssembly', 'applianceInstallation']","[214, 319]","{214: 4, 319: 7}",14,1
645,Oran,35.685129,-0.760881,61,Male,"['applianceInstallation', 'vehicleRepair', 'interiorDesign', 'painting']","[289, 267, 304]","{289: 10, 267: 4, 304: 8}",23,1
646,Oran,35.695831,-0.751092,50,Male,"['houseCleaning', 'windowCleaning']","[341, 318, 328]","{341: 6, 318: 2, 328: 2}",16,1
647,Oran,35.688572,-0.680214,32,Female,"['applianceInstallation', 'acRepair', 'vehicleRepair', 'painting']",[284],{284: 4},11,1
648,Oran,35.646458,-0.59204,54,Male,"['plumbing', 'acRepair', 'applianceInstallation']","[245, 296]","{245: 2, 296: 4}",10,1
649,Oran,35.604887,-0.611297,18,Male,"['itSupport', 'houseCleaning', 'acRepair']","[250, 283]","{250: 5, 283: 2}",17,1
650,Oran,35.75413,-0.659929,60,Male,"['houseCleaning', 'painting', 'pestControl']","[313, 317, 289]","{313: 10, 317: 6, 289: 6}",23,1
651,Oran,35.7364,-0.545049,50,Male,"['acRepair', 'plumbing', 'interiorDesign', 'electricity']","[282, 213]","{282: 2, 213: 7}",13,1
652,Oran,35.67665,-0.542719,33,Male,"['houseCleaning', 'carpentry', 'homeSecurity', 'windowCleaning']","[295, 206, 292]","{295: 6, 206: 3, 292: 4}",21,1
653,Oran,35.770288,-0.648383,41,Female,"['houseCleaning', 'electricity']","[227, 333, 320]","{227: 7, 333: 4, 320: 7}",22,1
654,Oran,35.645811,-0.788769,55,Female,"['interiorDesign', 'homeSecurity']",[],{},9,0
655,Oran,35.776836,-0.676654,44,Male,"['electricity', 'pestControl', 'plumbing', 'carpentry']",[273],{273: 10},11,1
656,Oran,35.75075,-0.50569,58,Female,"['painting', 'pestControl']",[],{},4,0
657,Oran,35.77091,-0.736868,58,Male,"['acRepair', 'itSupport']","[222, 274]","{222: 1, 274: 3}",10,1
658,Oran,35.793192,-0.616364,27,Male,"['vehicleRepair', 'pestControl']",[],{},2,0
659,Oran,35.746404,-0.50269,51,Male,"['homeSecurity', 'painting']","[346, 326]","{346: 7, 326: 7}",23,1
660,Oran,35.610243,-0.494991,49,Male,"['carpentry', 'plumbing']","[228, 310, 273]","{228: 4, 310: 2, 273: 1}",9,1
661,Oran,35.611781,-0.568475,47,Female,"['plumbing', 'painting', 'gardening', 'windowCleaning']","[234, 287, 339]","{234: 7, 287: 4, 339: 7}",28,1
662,Oran,35.761074,-0.545857,28,Female,"['itSupport', 'applianceInstallation']","[314, 244]","{314: 10, 244: 7}",23,1
663,Oran,35.686478,-0.629353,52,Female,"['homeSecurity', 'itSupport', 'houseCleaning']","[349, 330, 320]","{349: 10, 330: 8, 320: 9}",33,1
664,Oran,35.71858,-0.588914,30,Female,"['painting', 'pestControl', 'houseCleaning', 'carpentry']",[],{},4,0
665,Oran,35.673344,-0.655805,35,Female,"['itSupport', 'plumbing', 'electricity']",[224],{224: 9},17,1
666,Oran,35.740091,-0.700726,54,Male,"['windowCleaning', 'vehicleRepair', 'electricity', 'gardening']",[337],{337: 3},8,1
667,Oran,35.672109,-0.519379,57,Female,"['pestControl', 'furnitureAssembly', 'carpentry', 'painting']",[228],{228: 5},7,1
668,Oran,35.694726,-0.735332,20,Female,"['pestControl', 'painting', 'homeSecurity']","[330, 275]","{330: 5, 275: 10}",17,1
669,Oran,35.757576,-0.622647,30,Female,"['gardening', 'plumbing', 'pestControl']","[224, 217]","{224: 4, 217: 2}",7,1
670,Oran,35.765184,-0.550709,44,Female,"['homeSecurity', 'furnitureAssembly', 'painting', 'vehicleRepair']","[326, 313, 212]","{326: 10, 313: 10, 212: 1}",25,1
671,Oran,35.745228,-0.535406,64,Female,"['gardening', 'carpentry', 'itSupport', 'plumbing']",[],{},9,0
672,Oran,35.770259,-0.723259,39,Male,"['interiorDesign', 'houseCleaning']","[341, 320]","{341: 4, 320: 10}",18,1
673,Oran,35.705857,-0.803509,18,Male,"['acRepair', 'furnitureAssembly', 'gardening']",[345],{345: 3},13,1
674,Oran,35.760869,-0.678805,59,Male,"['houseCleaning', 'gardening']","[230, 250, 226]","{230: 10, 250: 5, 226: 6}",27,1
675,Oran,35.624541,-0.772121,23,Female,"['carpentry', 'windowCleaning', 'pestControl', 'homeSecurity']",[305],{305: 6},8,1
676,Oran,35.651907,-0.719849,39,Male,"['applianceInstallation', 'carpentry']","[335, 263]","{335: 9, 263: 3}",19,1
677,Oran,35.786506,-0.522373,39,Male,"['windowCleaning', 'homeSecurity', 'electricity', 'gardening']",[],{},1,0
678,Oran,35.761464,-0.666584,65,Female,"['houseCleaning', 'homeSecurity', 'vehicleRepair', 'carpentry']","[292, 223, 295]","{292: 4, 223: 8, 295: 3}",15,1
679,Oran,35.763809,-0.55309,44,Male,"['itSupport', 'houseCleaning']",[],{},1,0
680,Oran,35.636677,-0.776522,33,Female,"['furnitureAssembly', 'acRepair']",[],{},1,0
681,Oran,35.697824,-0.692241,31,Female,"['furnitureAssembly', 'painting']","[214, 308]","{214: 2, 308: 3}",9,1
682,Oran,35.73193,-0.628948,27,Male,"['plumbing', 'electricity', 'interiorDesign']","[227, 241, 201]","{227: 10, 241: 3, 201: 8}",24,1
683,Oran,35.629753,-0.740393,65,Male,"['windowCleaning', 'pestControl', 'furnitureAssembly', 'applianceInstallation']","[262, 311, 322]","{262: 5, 311: 10, 322: 9}",30,1
684,Oran,35.740932,-0.72644,32,Male,"['interiorDesign', 'furnitureAssembly', 'homeSecurity', 'plumbing']",[],{},7,0
685,Oran,35.783186,-0.621641,63,Female,"['furnitureAssembly', 'pestControl', 'vehicleRepair', 'plumbing']",[],{},7,0
686,Oran,35.62822,-0.760701,35,Male,"['pestControl', 'vehicleRepair']",[],{},2,0
