user_id,city,location_x,location_y,age,gender,service_categories_interest,reviewed_service_ids,click_count_per_service,total_service_views,clicked
506,Oran,35.717769,-0.580105,49,Female,"['gardening', 'pestControl', 'carpentry']",[239],{239: 10},16,1
507,Oran,35.747787,-0.557256,38,Male,"['windowCleaning', 'carpentry']",[269],{269: 6},15,1
508,Oran,35.649146,-0.536047,34,Female,"['carpentry', 'houseCleaning']","[295, 218, 219]","{295: 8, 218: 1, 219: 2}",21,1
509,Oran,35.675925,-0.764896,36,Male,"['itSupport', 'carpentry']",[],{},10,0
510,Oran,35.59957,-0.537067,34,Male,"['plumbing', 'carpentry']",[222],{222: 1},3,1
511,Oran,35.782353,-0.729622,35,Female,"['carpentry', 'painting']",[],{},2,0
512,Oran,35.72405,-0.770296,38,Female,"['windowCleaning', 'itSupport', 'carpentry']","[321, 254, 331]","{321: 2, 254: 6, 331: 3}",19,1
513,Oran,35.647712,-0.753315,23,Male,"['vehicleRepair', 'carpentry']",[],{},8,0
514,Oran,35.601684,-0.651222,38,Male,['carpentry'],[250],{250: 1},3,1
515,Oran,35.715887,-0.643232,20,Male,"['gardening', 'carpentry']","[306, 250]","{306: 2, 250: 4}",6,1
516,Oran,35.626655,-0.673646,50,Female,"['gardening', 'electricity', 'carpentry']","[210, 287]","{210: 10, 287: 5}",16,1
517,Oran,35.68579,-0.49614,54,Female,"['pestControl', 'carpentry']","[321, 239]","{321: 2, 239: 1}",7,1
518,Oran,35.760686,-0.777808,22,Female,"['acRepair', 'carpentry']","[228, 225]","{228: 6, 225: 6}",17,1
519,Oran,35.774854,-0.551373,23,Female,"['windowCleaning', 'carpentry']","[349, 250, 302]","{349: 3, 250: 1, 302: 3}",12,1
520,Oran,35.585606,-0.714275,18,Female,"['vehicleRepair', 'carpentry', 'painting']",[],{},10,0
521,Oran,35.635398,-0.636011,44,Male,"['windowCleaning', 'pestControl']",[],{},5,0
522,Oran,35.673034,-0.573606,23,Male,"['vehicleRepair', 'pestControl']",[],{},7,0
523,Oran,35.78135,-0.718353,34,Female,"['applianceInstallation', 'pestControl']",[239],{239: 3},13,1
524,Oran,35.611932,-0.645407,61,Male,"['pestControl', 'itSupport']","[226, 330]","{226: 3, 330: 3}",11,1
525,Oran,35.676029,-0.735549,47,Female,"['pestControl', 'interiorDesign']","[239, 262, 301]","{239: 10, 262: 1, 301: 10}",24,1
526,Oran,35.631177,-0.544959,53,Female,"['pestControl', 'painting', 'homeSecurity']","[239, 342, 318]","{239: 2, 342: 1, 318: 8}",19,1
527,Oran,35.722179,-0.671861,62,Female,"['applianceInstallation', 'pestControl', 'itSupport']","[332, 348, 346]","{332: 7, 348: 7, 346: 10}",25,1
528,Oran,35.665874,-0.746172,26,Female,['pestControl'],"[239, 232, 221]","{239: 5, 232: 4, 221: 9}",27,1
529,Oran,35.68242,-0.685017,48,Male,"['pestControl', 'painting']","[344, 319, 325]","{344: 3, 319: 6, 325: 10}",21,1
530,Oran,35.68768,-0.493334,55,Female,"['plumbing', 'pestControl', 'painting']","[265, 232]","{265: 3, 232: 8}",13,1
531,Oran,35.615624,-0.600958,31,Male,"['pestControl', 'painting']",[],{},10,0
532,Oran,35.621995,-0.6073,39,Female,['pestControl'],"[273, 348, 304]","{273: 10, 348: 8, 304: 2}",27,1
533,Oran,35.770183,-0.681079,52,Male,"['pestControl', 'houseCleaning']",[232],{232: 8},12,1
534,Oran,35.752151,-0.527051,53,Female,"['pestControl', 'houseCleaning']","[294, 318]","{294: 7, 318: 2}",13,1
535,Oran,35.772393,-0.771209,23,Male,"['pestControl', 'itSupport']",[],{},10,0
536,Oran,35.600616,-0.711757,40,Male,"['pestControl', 'electricity']",[],{},7,0
537,Oran,35.683705,-0.66451,57,Male,"['pestControl', 'itSupport']","[265, 318, 224]","{265: 6, 318: 9, 224: 6}",21,1
538,Oran,35.651627,-0.501254,45,Female,"['windowCleaning', 'pestControl']","[205, 348, 239]","{205: 3, 348: 8, 239: 10}",23,1
539,Oran,35.705072,-0.5469,55,Male,"['pestControl', 'electricity']","[256, 261]","{256: 2, 261: 9}",13,1
540,Oran,35.641425,-0.759431,43,Male,"['gardening', 'pestControl']","[211, 304, 273]","{211: 2, 304: 8, 273: 9}",24,1
541,Oran,35.655573,-0.742954,32,Male,"['acRepair', 'vehicleRepair']",[311],{311: 5},6,1
542,Oran,35.790218,-0.54205,35,Male,"['acRepair', 'electricity', 'houseCleaning']","[292, 307]","{292: 6, 307: 9}",25,1
543,Oran,35.656877,-0.68707,43,Male,"['acRepair', 'interiorDesign']",[],{},1,0
544,Oran,35.649736,-0.591617,49,Male,"['acRepair', 'pestControl']",[],{},5,0
545,Oran,35.714172,-0.552778,28,Male,"['acRepair', 'carpentry']",[347],{347: 10},19,1
546,Oran,35.754255,-0.679437,41,Male,"['acRepair', 'pestControl']",[232],{232: 5},6,1
547,Oran,35.782295,-0.726495,55,Female,"['acRepair', 'homeSecurity']",[],{},9,0
548,Oran,35.64522,-0.515911,61,Female,"['acRepair', 'itSupport', 'furnitureAssembly']",[],{},10,0
549,Oran,35.686572,-0.778004,59,Male,"['acRepair', 'carpentry', 'gardening']",[225],{225: 10},13,1
550,Oran,35.612104,-0.515595,51,Female,"['acRepair', 'pestControl', 'itSupport']","[348, 228]","{348: 4, 228: 8}",18,1
551,Oran,35.720038,-0.792397,30,Female,"['acRepair', 'vehicleRepair', 'plumbing']",[274],{274: 5},15,1
552,Oran,35.60103,-0.746548,46,Male,"['acRepair', 'houseCleaning']",[],{},2,0
553,Oran,35.717466,-0.733659,34,Female,"['acRepair', 'applianceInstallation', 'interiorDesign']",[299],{299: 5},10,1
554,Oran,35.671853,-0.51698,65,Female,"['acRepair', 'electricity']",[],{},0,0
555,Oran,35.668818,-0.710496,49,Female,"['acRepair', 'electricity']",[],{},4,0
556,Oran,35.663011,-0.704655,28,Male,"['acRepair', 'carpentry']","[321, 336]","{321: 2, 336: 7}",16,1
557,Oran,35.751332,-0.738542,53,Female,"['acRepair', 'pestControl', 'furnitureAssembly']",[282],{282: 6},12,1
558,Oran,35.726746,-0.553346,18,Male,"['acRepair', 'windowCleaning', 'houseCleaning']",[],{},5,0
559,Oran,35.77969,-0.688858,64,Male,"['acRepair', 'applianceInstallation']","[209, 290, 270]","{209: 6, 290: 4, 270: 10}",27,1
560,Oran,35.753505,-0.653863,53,Male,"['acRepair', 'gardening']","[303, 228, 203]","{303: 9, 228: 8, 203: 2}",27,1
561,Oran,35.640341,-0.592954,56,Female,"['vehicleRepair', 'acRepair', 'interiorDesign']",[308],{308: 8},18,1
562,Oran,35.788938,-0.610569,29,Female,"['vehicleRepair', 'plumbing']","[233, 274]","{233: 2, 274: 3}",13,1
563,Oran,35.602764,-0.701073,56,Male,"['vehicleRepair', 'acRepair', 'homeSecurity']","[257, 285]","{257: 8, 285: 9}",17,1
564,Oran,35.730785,-0.670218,59,Female,"['vehicleRepair', 'gardening']",[],{},3,0
565,Oran,35.771179,-0.522227,57,Female,"['vehicleRepair', 'windowCleaning', 'plumbing']",[317],{317: 6},9,1
566,Oran,35.743009,-0.549828,38,Male,"['vehicleRepair', 'homeSecurity']",[],{},2,0
567,Oran,35.623916,-0.701792,39,Male,"['vehicleRepair', 'gardening']",[310],{310: 5},13,1
568,Oran,35.625496,-0.593789,46,Female,"['vehicleRepair', 'interiorDesign', 'houseCleaning']",[295],{295: 5},8,1
569,Oran,35.597803,-0.757671,46,Male,"['vehicleRepair', 'applianceInstallation']",[233],{233: 4},10,1
570,Oran,35.79124,-0.64147,63,Female,"['vehicleRepair', 'acRepair', 'interiorDesign']","[258, 347, 311]","{258: 7, 347: 2, 311: 5}",22,1
571,Oran,35.65607,-0.633231,49,Male,"['vehicleRepair', 'pestControl']",[],{},0,0
572,Oran,35.639368,-0.709402,58,Female,"['vehicleRepair', 'itSupport', 'furnitureAssembly']",[],{},4,0
573,Oran,35.720537,-0.68249,36,Male,"['vehicleRepair', 'electricity', 'gardening']",[],{},9,0
574,Oran,35.741335,-0.579904,21,Male,"['vehicleRepair', 'windowCleaning']","[258, 245, 207]","{258: 7, 245: 5, 207: 7}",21,1
575,Oran,35.721064,-0.634009,54,Female,"['vehicleRepair', 'furnitureAssembly']",[],{},2,0
576,Oran,35.63863,-0.77835,48,Male,"['vehicleRepair', 'interiorDesign', 'furnitureAssembly']","[329, 310, 264]","{329: 8, 310: 9, 264: 5}",25,1
577,Oran,35.604666,-0.577084,60,Female,"['vehicleRepair', 'furnitureAssembly']","[343, 308, 329]","{343: 9, 308: 8, 329: 3}",26,1
578,Oran,35.792784,-0.512799,22,Male,"['vehicleRepair', 'interiorDesign', 'painting']",[],{},5,0
579,Oran,35.646765,-0.601155,48,Male,"['vehicleRepair', 'furnitureAssembly']",[],{},2,0
580,Oran,35.769541,-0.799427,22,Male,"['vehicleRepair', 'homeSecurity']","[329, 257, 338]","{329: 7, 257: 8, 338: 4}",20,1
581,Oran,35.724332,-0.644013,63,Male,"['acRepair', 'applianceInstallation']","[270, 209]","{270: 9, 209: 1}",11,1
582,Oran,35.629147,-0.691207,56,Female,"['applianceInstallation', 'pestControl', 'furnitureAssembly']","[324, 309]","{324: 2, 309: 8}",12,1
583,Oran,35.677637,-0.782685,65,Female,"['applianceInstallation', 'homeSecurity']","[285, 270, 206]","{285: 6, 270: 7, 206: 8}",26,1
584,Oran,35.708654,-0.528892,44,Male,"['gardening', 'applianceInstallation', 'itSupport']","[346, 243]","{346: 5, 243: 3}",17,1
585,Oran,35.619536,-0.747716,39,Male,"['applianceInstallation', 'itSupport', 'painting']","[283, 270, 293]","{283: 6, 270: 1, 293: 1}",14,1
586,Oran,35.676315,-0.602509,49,Female,"['gardening', 'windowCleaning', 'applianceInstallation']","[216, 270]","{216: 4, 270: 1}",7,1
587,Oran,35.667384,-0.652575,28,Female,"['applianceInstallation', 'painting']",[],{},7,0
588,Oran,35.685795,-0.763267,54,Female,"['acRepair', 'applianceInstallation', 'houseCleaning']","[219, 268, 225]","{219: 9, 268: 2, 225: 1}",15,1
589,Oran,35.628344,-0.595794,55,Male,"['vehicleRepair', 'applianceInstallation', 'electricity']",[],{},8,0
590,Oran,35.698368,-0.640157,23,Female,"['applianceInstallation', 'electricity', 'houseCleaning']",[],{},3,0
591,Oran,35.748907,-0.495881,59,Male,"['vehicleRepair', 'applianceInstallation', 'houseCleaning']","[291, 327]","{291: 2, 327: 1}",8,1
592,Oran,35.711273,-0.770975,63,Male,"['applianceInstallation', 'interiorDesign']",[276],{276: 7},10,1
593,Oran,35.771921,-0.5009,28,Male,"['applianceInstallation', 'houseCleaning']",[272],{272: 10},19,1
594,Oran,35.640076,-0.579126,20,Female,['applianceInstallation'],"[299, 268]","{299: 3, 268: 8}",11,1
595,Oran,35.753261,-0.653348,65,Female,"['gardening', 'applianceInstallation', 'homeSecurity']",[283],{283: 2},10,1
596,Oran,35.655953,-0.497926,24,Female,"['plumbing', 'applianceInstallation']",[277],{277: 5},12,1
597,Oran,35.690185,-0.730279,30,Female,"['vehicleRepair', 'applianceInstallation']",[270],{270: 6},10,1
598,Oran,35.753464,-0.516509,20,Male,"['vehicleRepair', 'applianceInstallation', 'plumbing']","[340, 310, 233]","{340: 5, 310: 3, 233: 3}",21,1
599,Oran,35.780349,-0.728642,41,Male,"['applianceInstallation', 'painting']","[290, 299, 268]","{290: 10, 299: 8, 268: 2}",20,1
600,Oran,35.654893,-0.732115,61,Female,"['vehicleRepair', 'applianceInstallation']","[258, 209, 290]","{258: 4, 209: 3, 290: 7}",15,1
601,Oran,35.651836,-0.540557,55,Female,"['itSupport', 'painting']",[346],{346: 3},7,1
602,Oran,35.692354,-0.745496,18,Female,"['pestControl', 'itSupport', 'electricity']",[244],{244: 1},4,1
603,Oran,35.661568,-0.671675,52,Female,"['applianceInstallation', 'itSupport']","[283, 335, 206]","{283: 4, 335: 6, 206: 3}",23,1
604,Oran,35.785929,-0.59548,22,Female,"['windowCleaning', 'itSupport']","[263, 207]","{263: 5, 207: 8}",20,1
605,Oran,35.769236,-0.735559,23,Male,"['itSupport', 'interiorDesign']",[236],{236: 4},10,1
606,Oran,35.706288,-0.516231,27,Male,['itSupport'],"[331, 254]","{331: 5, 254: 6}",16,1
607,Oran,35.635227,-0.616009,45,Female,"['vehicleRepair', 'windowCleaning', 'itSupport']",[],{},9,0
608,Oran,35.763418,-0.721076,47,Female,"['itSupport', 'painting']","[342, 335]","{342: 5, 335: 6}",20,1
609,Oran,35.766323,-0.762308,22,Male,"['windowCleaning', 'itSupport', 'homeSecurity']",[],{},1,0
610,Oran,35.614339,-0.793349,49,Male,"['acRepair', 'itSupport']","[280, 347]","{280: 10, 347: 5}",22,1
611,Oran,35.660242,-0.613206,29,Female,"['gardening', 'itSupport']",[326],{326: 1},9,1
612,Oran,35.666822,-0.578191,48,Male,"['acRepair', 'itSupport']",[336],{336: 3},6,1
613,Oran,35.743664,-0.596886,64,Female,"['itSupport', 'houseCleaning']",[],{},1,0
614,Oran,35.759968,-0.519253,22,Female,"['windowCleaning', 'itSupport']",[],{},0,0
615,Oran,35.644169,-0.702678,53,Male,"['itSupport', 'painting']","[297, 319, 346]","{297: 7, 319: 7, 346: 5}",24,1
616,Oran,35.644631,-0.508791,30,Female,"['gardening', 'itSupport']","[254, 335, 293]","{254: 10, 335: 5, 293: 10}",26,1
617,Oran,35.689506,-0.650799,52,Female,"['itSupport', 'furnitureAssembly']","[293, 247, 309]","{293: 6, 247: 3, 309: 9}",24,1
618,Oran,35.687718,-0.682709,22,Male,"['windowCleaning', 'itSupport']","[246, 236]","{246: 2, 236: 6}",12,1
619,Oran,35.77308,-0.572717,55,Male,"['plumbing', 'itSupport', 'painting']","[300, 319]","{300: 9, 319: 2}",12,1
620,Oran,35.765588,-0.729299,65,Female,"['gardening', 'itSupport', 'carpentry']","[293, 237, 302]","{293: 1, 237: 10, 302: 10}",31,1
621,Oran,35.775342,-0.542342,46,Female,"['acRepair', 'carpentry', 'homeSecurity']",[271],{271: 8},14,1
622,Oran,35.692671,-0.548797,19,Male,"['applianceInstallation', 'homeSecurity']","[270, 281, 285]","{270: 8, 281: 2, 285: 1}",19,1
623,Oran,35.794779,-0.747048,36,Female,"['painting', 'furnitureAssembly', 'homeSecurity']","[285, 342]","{285: 2, 342: 3}",9,1
624,Oran,35.746148,-0.555333,22,Female,"['gardening', 'applianceInstallation', 'homeSecurity']",[],{},2,0
625,Oran,35.737236,-0.758132,31,Male,"['electricity', 'homeSecurity']",[],{},0,0
626,Oran,35.737517,-0.78564,35,Female,"['itSupport', 'houseCleaning', 'homeSecurity']","[237, 278, 335]","{237: 4, 278: 9, 335: 1}",23,1
627,Oran,35.728163,-0.539133,21,Female,"['applianceInstallation', 'homeSecurity']","[285, 286]","{285: 8, 286: 1}",16,1
628,Oran,35.603453,-0.65074,43,Male,"['itSupport', 'homeSecurity']",[313],{313: 3},3,1
629,Oran,35.628808,-0.497456,32,Male,"['painting', 'homeSecurity']",[341],{341: 3},9,1
630,Oran,35.754919,-0.754158,19,Female,['homeSecurity'],"[281, 313, 285]","{281: 6, 313: 7, 285: 4}",19,1
631,Oran,35.794442,-0.611224,42,Female,"['gardening', 'homeSecurity']","[260, 285]","{260: 4, 285: 10}",23,1
632,Oran,35.726579,-0.575524,64,Female,"['itSupport', 'homeSecurity']",[285],{285: 5},12,1
633,Oran,35.716616,-0.807219,34,Male,"['windowCleaning', 'homeSecurity']",[],{},5,0
634,Oran,35.632192,-0.700499,51,Female,"['vehicleRepair', 'homeSecurity']",[281],{281: 10},17,1
635,Oran,35.646891,-0.711638,39,Male,"['electricity', 'houseCleaning', 'homeSecurity']","[272, 337, 295]","{272: 8, 337: 10, 295: 2}",26,1
636,Oran,35.772193,-0.540792,40,Male,"['interiorDesign', 'homeSecurity']",[],{},8,0
637,Oran,35.64703,-0.769228,47,Male,"['acRepair', 'itSupport', 'homeSecurity']",[347],{347: 8},10,1
638,Oran,35.764879,-0.511488,57,Male,"['vehicleRepair', 'carpentry', 'homeSecurity']","[310, 233]","{310: 9, 233: 7}",18,1
639,Oran,35.726411,-0.805202,25,Female,"['pestControl', 'itSupport', 'homeSecurity']","[265, 346]","{265: 3, 346: 8}",19,1
640,Oran,35.642288,-0.527058,45,Female,"['interiorDesign', 'homeSecurity']","[338, 213, 350]","{338: 4, 213: 2, 350: 2}",9,1
641,Oran,35.639582,-0.681512,20,Male,"['interiorDesign', 'carpentry']","[316, 301]","{316: 2, 301: 4}",7,1
642,Oran,35.767192,-0.631327,65,Female,"['applianceInstallation', 'interiorDesign', 'carpentry']",[],{},2,0
643,Oran,35.613106,-0.591295,53,Male,"['windowCleaning', 'interiorDesign']","[231, 246, 248]","{231: 8, 246: 7, 248: 6}",29,1
644,Oran,35.720155,-0.522238,45,Male,"['itSupport', 'interiorDesign', 'houseCleaning']",[],{},0,0
645,Oran,35.786932,-0.595442,58,Female,"['interiorDesign', 'painting', 'homeSecurity']",[341],{341: 2},9,1
646,Oran,35.635185,-0.6494,26,Female,"['vehicleRepair', 'interiorDesign']",[],{},7,0
647,Oran,35.592782,-0.774451,20,Female,"['gardening', 'windowCleaning', 'interiorDesign']",[349],{349: 4},13,1
648,Oran,35.773468,-0.576245,33,Female,"['vehicleRepair', 'interiorDesign']","[310, 296]","{310: 9, 296: 4}",14,1
649,Oran,35.664799,-0.789441,61,Male,"['interiorDesign', 'furnitureAssembly']","[248, 247, 309]","{248: 8, 247: 8, 309: 7}",23,1
650,Oran,35.682985,-0.711557,24,Female,"['itSupport', 'interiorDesign']","[214, 335]","{214: 6, 335: 2}",15,1
651,Oran,35.771415,-0.724995,59,Male,"['acRepair', 'interiorDesign']",[],{},0,0
652,Oran,35.598722,-0.79599,44,Female,"['vehicleRepair', 'interiorDesign']","[233, 301]","{233: 4, 301: 4}",12,1
653,Oran,35.715482,-0.539318,30,Female,"['vehicleRepair', 'interiorDesign']",[],{},4,0
654,Oran,35.682013,-0.620567,52,Male,"['interiorDesign', 'carpentry']","[250, 267]","{250: 2, 267: 8}",12,1
655,Oran,35.790444,-0.524557,25,Female,"['interiorDesign', 'painting']",[],{},9,0
656,Oran,35.7487,-0.499314,45,Female,"['pestControl', 'interiorDesign']",[],{},5,0
657,Oran,35.617367,-0.771792,32,Female,['interiorDesign'],[262],{262: 5},5,1
658,Oran,35.735884,-0.630948,38,Male,"['interiorDesign', 'furnitureAssembly', 'carpentry']",[],{},4,0
659,Oran,35.760359,-0.59702,40,Female,"['interiorDesign', 'painting']",[],{},7,0
660,Oran,35.798879,-0.701166,63,Female,"['windowCleaning', 'interiorDesign', 'furnitureAssembly']","[312, 296]","{312: 6, 296: 5}",19,1
661,Oran,35.660531,-0.545908,51,Male,"['windowCleaning', 'pestControl']",[216],{216: 10},19,1
662,Oran,35.698876,-0.661824,32,Male,"['windowCleaning', 'pestControl', 'homeSecurity']",[],{},8,0
663,Oran,35.641744,-0.798775,59,Male,"['vehicleRepair', 'windowCleaning']","[233, 340]","{233: 7, 340: 2}",12,1
664,Oran,35.638679,-0.648622,57,Male,"['windowCleaning', 'applianceInstallation']","[270, 246, 209]","{270: 9, 246: 1, 209: 8}",25,1
665,Oran,35.691887,-0.785814,53,Female,"['acRepair', 'windowCleaning']",[266],{266: 4},12,1
666,Oran,35.663112,-0.663542,53,Male,"['windowCleaning', 'interiorDesign', 'houseCleaning']",[],{},1,0
667,Oran,35.671755,-0.708509,27,Male,"['windowCleaning', 'electricity', 'furnitureAssembly']","[349, 216, 227]","{349: 6, 216: 5, 227: 2}",18,1
668,Oran,35.645274,-0.711357,44,Female,['windowCleaning'],"[246, 231]","{246: 3, 231: 7}",16,1
669,Oran,35.633597,-0.687225,19,Male,"['vehicleRepair', 'windowCleaning']","[245, 340]","{245: 2, 340: 9}",14,1
670,Oran,35.63677,-0.523944,34,Male,"['gardening', 'windowCleaning', 'carpentry']","[251, 321]","{251: 9, 321: 7}",17,1
671,Oran,35.712386,-0.562633,40,Male,"['windowCleaning', 'electricity']",[],{},8,0
672,Oran,35.774044,-0.611793,33,Male,"['windowCleaning', 'electricity']","[269, 292]","{269: 6, 292: 8}",18,1
673,Oran,35.779708,-0.529035,48,Female,"['windowCleaning', 'interiorDesign']",[231],{231: 6},16,1
674,Oran,35.670228,-0.599764,46,Female,"['gardening', 'windowCleaning', 'acRepair']","[242, 269]","{242: 7, 269: 7}",17,1
675,Oran,35.681685,-0.725345,32,Male,"['windowCleaning', 'applianceInstallation']","[209, 312, 290]","{209: 9, 312: 7, 290: 5}",28,1
676,Oran,35.811751,-0.602295,41,Male,"['plumbing', 'windowCleaning']","[317, 216]","{317: 8, 216: 8}",16,1
677,Oran,35.699811,-0.52577,26,Female,"['vehicleRepair', 'windowCleaning', 'interiorDesign']","[246, 308]","{246: 7, 308: 6}",14,1
678,Oran,35.615422,-0.686158,43,Female,"['plumbing', 'windowCleaning', 'electricity']",[256],{256: 10},17,1
679,Oran,35.728747,-0.792612,61,Female,"['windowCleaning', 'applianceInstallation']",[246],{246: 7},12,1
680,Oran,35.736032,-0.546558,30,Female,"['windowCleaning', 'electricity']",[312],{312: 7},8,1
681,Oran,35.735684,-0.695621,62,Male,"['vehicleRepair', 'furnitureAssembly', 'gardening']","[310, 306, 203]","{310: 8, 306: 1, 203: 3}",12,1
682,Oran,35.727761,-0.653141,32,Male,"['furnitureAssembly', 'homeSecurity']",[],{},6,0
683,Oran,35.740241,-0.669273,43,Female,"['windowCleaning', 'furnitureAssembly']","[345, 227]","{345: 6, 227: 9}",21,1
684,Oran,35.785004,-0.540372,36,Male,"['houseCleaning', 'furnitureAssembly']","[309, 272, 314]","{309: 4, 272: 5, 314: 2}",13,1
685,Oran,35.710781,-0.744872,29,Female,"['furnitureAssembly', 'homeSecurity']",[],{},10,0
686,Oran,35.708769,-0.598083,62,Female,"['plumbing', 'furnitureAssembly']","[215, 343, 238]","{215: 5, 343: 8, 238: 6}",24,1
687,Oran,35.617738,-0.622774,48,Male,"['itSupport', 'furnitureAssembly', 'homeSecurity']",[],{},5,0
688,Oran,35.756729,-0.714295,18,Male,"['painting', 'houseCleaning', 'furnitureAssembly']","[345, 255]","{345: 1, 255: 2}",12,1
689,Oran,35.724842,-0.726898,23,Male,"['vehicleRepair', 'acRepair', 'furnitureAssembly']","[258, 215, 228]","{258: 10, 215: 9, 228: 9}",30,1
690,Oran,35.731829,-0.70548,53,Male,"['itSupport', 'furnitureAssembly']",[293],{293: 9},16,1
691,Oran,35.603704,-0.719412,52,Male,"['itSupport', 'furnitureAssembly']","[332, 214]","{332: 6, 214: 3}",17,1
692,Oran,35.612953,-0.581105,53,Male,"['painting', 'furnitureAssembly']","[279, 259, 220]","{279: 10, 259: 6, 220: 6}",32,1
693,Oran,35.734517,-0.514028,23,Female,"['electricity', 'interiorDesign', 'furnitureAssembly']",[],{},5,0
694,Oran,35.648193,-0.702232,29,Female,"['vehicleRepair', 'furnitureAssembly', 'plumbing']","[288, 329, 340]","{288: 7, 329: 3, 340: 7}",19,1
695,Oran,35.663319,-0.57269,57,Male,"['itSupport', 'interiorDesign', 'furnitureAssembly']","[293, 215]","{293: 1, 215: 2}",11,1
696,Oran,35.765187,-0.666761,63,Female,"['painting', 'furnitureAssembly']","[247, 325]","{247: 3, 325: 10}",18,1
697,Oran,35.708193,-0.740644,33,Female,"['acRepair', 'furnitureAssembly']",[],{},1,0
698,Oran,35.635197,-0.690537,38,Male,"['plumbing', 'furnitureAssembly']",[],{},9,0
699,Oran,35.652945,-0.487227,46,Female,"['vehicleRepair', 'furnitureAssembly']",[274],{274: 3},5,1
700,Oran,35.733026,-0.712615,33,Male,"['windowCleaning', 'interiorDesign', 'furnitureAssembly']","[312, 227, 251]","{312: 6, 227: 2, 251: 4}",12,1
701,Constantine,36.301866,6.544072,36,Female,"['plumbing', 'houseCleaning']","[386, 500, 429]","{386: 4, 500: 6, 429: 1}",13,1
702,Constantine,36.262192,6.667631,24,Male,['houseCleaning'],"[479, 458, 433]","{479: 2, 458: 2, 433: 9}",15,1
703,Constantine,36.381443,6.506407,64,Female,['houseCleaning'],"[399, 480, 487]","{399: 2, 480: 6, 487: 5}",22,1
704,Constantine,36.254736,6.527623,19,Female,"['applianceInstallation', 'houseCleaning', 'homeSecurity']","[352, 475]","{352: 7, 475: 10}",24,1
705,Constantine,36.332559,6.536545,46,Male,"['itSupport', 'houseCleaning']","[487, 480, 386]","{487: 6, 480: 2, 386: 7}",21,1
706,Constantine,36.275681,6.540517,36,Female,"['acRepair', 'vehicleRepair', 'houseCleaning']",[],{},7,0
707,Constantine,36.293138,6.583796,58,Female,"['plumbing', 'interiorDesign', 'houseCleaning']",[474],{474: 6},13,1
708,Constantine,36.298811,6.518694,18,Female,"['windowCleaning', 'houseCleaning']","[478, 428, 380]","{478: 6, 428: 8, 380: 7}",27,1
709,Constantine,36.228098,6.568823,47,Female,"['gardening', 'painting', 'houseCleaning']",[],{},8,0
710,Constantine,36.32574,6.630578,48,Female,"['interiorDesign', 'houseCleaning']","[386, 480, 451]","{386: 3, 480: 2, 451: 7}",16,1
711,Constantine,36.212499,6.53642,51,Female,"['gardening', 'vehicleRepair', 'houseCleaning']",[],{},10,0
712,Constantine,36.318853,6.572396,65,Female,"['gardening', 'houseCleaning', 'homeSecurity']","[479, 386, 452]","{479: 1, 386: 1, 452: 2}",13,1
713,Constantine,36.394912,6.574242,39,Male,"['plumbing', 'painting', 'houseCleaning']",[],{},1,0
714,Constantine,36.28838,6.689019,60,Male,"['acRepair', 'houseCleaning']","[433, 364, 371]","{433: 1, 364: 2, 371: 1}",11,1
715,Constantine,36.217485,6.475756,35,Female,"['electricity', 'houseCleaning']",[],{},6,0
716,Constantine,36.407267,6.56673,44,Female,['houseCleaning'],[444],{444: 2},6,1
717,Constantine,36.386485,6.697333,19,Male,"['itSupport', 'interiorDesign', 'houseCleaning']",[419],{419: 9},19,1
718,Constantine,36.34385,6.537467,31,Male,"['vehicleRepair', 'houseCleaning', 'gardening']","[381, 487]","{381: 7, 487: 5}",12,1
719,Constantine,36.338779,6.520912,35,Male,"['gardening', 'houseCleaning', 'homeSecurity']","[444, 483, 465]","{444: 2, 483: 3, 465: 10}",17,1
720,Constantine,36.259577,6.63462,21,Male,"['pestControl', 'houseCleaning']","[386, 385]","{386: 3, 385: 8}",14,1
721,Constantine,36.389615,6.517208,49,Male,"['electricity', 'carpentry']",[],{},0,0
722,Constantine,36.388935,6.527015,19,Male,"['houseCleaning', 'electricity', 'furnitureAssembly']",[],{},0,0
723,Constantine,36.282622,6.678091,50,Male,"['itSupport', 'electricity', 'painting']","[447, 463, 354]","{447: 9, 463: 1, 354: 1}",20,1
724,Constantine,36.299916,6.622921,50,Male,"['electricity', 'houseCleaning']","[362, 487]","{362: 7, 487: 2}",13,1
725,Constantine,36.249836,6.670939,39,Female,"['acRepair', 'itSupport', 'electricity']","[491, 450, 393]","{491: 9, 450: 6, 393: 6}",27,1
726,Constantine,36.394747,6.592034,59,Female,"['electricity', 'carpentry']","[360, 439, 389]","{360: 7, 439: 10, 389: 10}",27,1
727,Constantine,36.347598,6.673185,20,Female,"['electricity', 'furnitureAssembly']","[497, 361, 357]","{497: 7, 361: 3, 357: 8}",28,1
728,Constantine,36.240084,6.56088,34,Male,"['electricity', 'furnitureAssembly']","[395, 410]","{395: 5, 410: 3}",12,1
729,Constantine,36.309989,6.614693,45,Male,"['gardening', 'electricity']","[362, 442, 452]","{362: 9, 442: 1, 452: 7}",20,1
730,Constantine,36.382787,6.594682,20,Female,"['electricity', 'carpentry']",[440],{440: 9},19,1
731,Constantine,36.234512,6.711996,65,Female,"['electricity', 'houseCleaning']","[480, 369, 487]","{480: 4, 369: 6, 487: 8}",27,1
